{1D2526780C4A9E90}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_wall_10m.xob;<3238.982910, -2.302353, 2969.772949>
{1D2526780C4A9E90}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_wall_10m.xob;<3325.269043, -2.036000, 3001.400879>
{1D2526780C4A9E90}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_wall_10m.xob;<3231.389893, -2.659770, 2964.016113>
{1D2526780C4A9E90}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_wall_10m.xob;<3210.440918, -2.301712, 2948.041016>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3284.894287, 2.013200, 2912.354736>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3293.473633, 1.997892, 2908.400391>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3289.443848, 2.008510, 2910.257813>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3298.020752, 2.013200, 2906.304443>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3290.034912, -1.964000, 2906.280029>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3248.530518, 2.013200, 2960.907959>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3253.983154, 1.997892, 2953.193848>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3251.421875, 2.008510, 2956.817383>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3256.873047, 2.013200, 2949.105225>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3249.945068, -1.964000, 2953.076904>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3260.024414, 2.013200, 2944.619141>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3265.477051, 1.997892, 2936.905029>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3262.915771, 2.008510, 2940.528564>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3268.366943, 2.013200, 2932.816406>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3261.438965, -1.964000, 2936.788086>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3271.539551, 2.013200, 2928.309082>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3276.992188, 1.997892, 2920.594971>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3274.430908, 2.008510, 2924.218506>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3279.882080, 2.013200, 2916.506348>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3272.954102, -1.964000, 2920.478027>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3318.064209, 2.067200, 2992.889404>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3308.656982, 2.051892, 2992.024414>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3313.075928, 2.062510, 2992.430908>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3303.671387, 2.067200, 2991.565918>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3310.574951, -1.910000, 2995.580078>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3298.163330, 2.063200, 2991.061279>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3288.756104, 2.047892, 2990.196289>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3293.175049, 2.058510, 2990.602783>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3283.770508, 2.063200, 2989.737793>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3290.674072, -1.914000, 2993.751953>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3261.444092, 2.013200, 2975.994629>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3253.729980, 1.997892, 2970.541992>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3257.353516, 2.008510, 2973.103271>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3249.641357, 2.013200, 2967.652100>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3253.613037, -1.964000, 2974.580078>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3305.686523, 1.987363, 2900.030273>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3310.915771, 1.998200, 2899.299072>
{38EC517E9684B15F}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m_T.xob;<3306.978027, -1.979000, 2892.373047>
{577E9694009A50DD}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_flat.xob;<3318.763916, -1.987000, 2875.701904>
{577E9694009A50DD}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_flat.xob;<3324.506104, -1.987000, 2867.579102>
{D5D501A2DEE93E60}Assets/Structures/Industrial/Houses/Warehouse_01/Warehouse_01.xob;<3236.513916, 2.065250, 2903.374023>
{0FBB74644CC4742B}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_wall_5m.xob;<3278.166016, -2.092000, 2996.818115>
{C9C12FC0BF3C6319}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_corner_30_outer.xob;<3301.444092, -1.985000, 2900.160889>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3315.579102, 1.975200, 2902.586426>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3319.499512, 1.958219, 2897.092285>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3323.583496, 2.008536, 2899.979004>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3319.663086, 1.975200, 2905.473145>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3324.588379, 2.005779, 2901.789307>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3321.701660, 1.962179, 2905.873291>
{E6217A23027301CD}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_10m_end.xob;<3319.564941, -2.002000, 2901.282959>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3277.755127, 2.013200, 2987.523438>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3270.041016, 1.997892, 2982.070801>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3273.664551, 2.008510, 2984.632080>
{1E80589FB42F1FAB}Assets/Structures/Infrastructure/Naval/SeaBollards/Sea_Bollard.xob;<3265.952393, 2.013200, 2979.180908>
{EA60ADC30E979CFC}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_20m.xob;<3269.924072, -1.964000, 2986.108887>
{621037F23208250A}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_corner_30_inner.xob;<3280.783936, -1.927000, 2992.855957>
{621037F23208250A}Assets/Structures/Infrastructure/Naval/Piers/PierConcrete_01_corner_30_inner.xob;<3278.680908, -1.948000, 2912.392090>
{81550C150410DE6F}Assets/Structures/Agriculture/Barn/Barn_E_02/Barn_E_02.xob;<3184.699951, 0.907754, 3000.444092>
{7159CF975E8FFC75}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Small.xob;<3187.230957, 0.775102, 2982.521973>
{7159CF975E8FFC75}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Small.xob;<3184.208008, 0.782250, 2980.639893>
{9C9CB201B8A8CAE8}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_WoodPile.xob;<3192.241943, 0.783250, 2979.387939>
{9C9CB201B8A8CAE8}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_WoodPile.xob;<3182.336914, 0.809236, 2977.467041>
{4B3FA20A80D86148}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_Corner.xob;<3197.954102, -0.471064, 2968.498047>
{4B3FA20A80D86148}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_Corner.xob;<3183.295898, -0.054748, 2977.688965>
{8730FF6959BEB512}Assets/Structures/Houses/Shed/Shed_03/Shed_03_wide.xob;<3196.156006, 0.769517, 2980.878906>
{C15BB16237C6EF0E}Assets/Structures/Houses/Shed/Shed_01/Shed_01.xob;<3171.132080, 7.902636, 2879.503906>
{8104FEB41A4AE92C}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_Wall.xob;<3195.110107, 0.126250, 2978.437012>
{8104FEB41A4AE92C}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_Wall.xob;<3196.376953, -0.693126, 2964.887939>
{52B9E000D33880A1}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Big.xob;<3196.315918, 0.801111, 2974.920898>
{52B9E000D33880A1}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Big.xob;<3200.552002, 0.936883, 2968.052002>
{52B9E000D33880A1}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Big.xob;<3195.816895, 1.042894, 2964.460938>
{52B9E000D33880A1}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_BrickPile_Big.xob;<3180.889893, 0.829881, 2974.983887>
{C62959D84E644F58}Assets/Structures/Ruins/HouseRuin_01/HouseRuin_01_Corner_Stairs.xob;<3190.610107, 0.783250, 2981.709961>
{4B8E64FF0191BA27}Assets/Structures/Houses/Villa/Villa_E_2I01/Villa_E_2I01.xob;<3182.294922, 10.639935, 2835.371094>
{FC7D4C391B270491}Assets/Structures/Infrastructure/Naval/Sheds/PierShed_01/PierShed_01.xob;<3285.062988, 2.219750, 2848.322021>
{FFDEE5B5236275EE}Assets/Structures/Houses/Village/House_Village_E_1I06/House_Village_E_1I06.xob;<3152.504883, 11.613000, 2841.749023>
{50D82802FDA3C554}Assets/Structures/Houses/Shed/Shed_02/Shed_02_square.xob;<3198.763916, 7.851116, 2856.964111>
{B13D9DE2347D3B60}Assets/Structures/Houses/Shed/Shed_02/Shed_02_big_V1.xob;<3160.905029, 10.653811, 2853.697998>
{81550C150410DE6F}Assets/Structures/Agriculture/Barn/Barn_E_02/Barn_E_02.xob;<3229.042969, 7.874000, 2813.409912>
{F2B38EF16A88D737}Assets/Structures/Houses/Village/House_Village_E_1I01/House_Village_E_1I01.xob;<3205.773926, 9.454500, 2819.708984>
{AC7721D4D5ACA4DE}Assets/Structures/Houses/Garage/Garage_E_01/Garage_E_01.xob;<3169.437988, 11.041495, 2820.309082>
{6809D93C24620812}Assets/Structures/Houses/Village/House_Village_E_1L01/House_Village_E_1L01.xob;<3181.093994, 11.505898, 2770.889893>
{8730FF6959BEB512}Assets/Structures/Houses/Shed/Shed_03/Shed_03_wide.xob;<3219.847900, 9.697618, 2793.556885>
{AC7721D4D5ACA4DE}Assets/Structures/Houses/Garage/Garage_E_01/Garage_E_01.xob;<3188.325928, 11.222509, 2792.887939>
{27D2408A09012A24}Assets/Structures/Houses/Shed/Shed_02/Shed_02_line.xob;<3217.063965, 10.832346, 2783.111084>
{7E9849E609F6A3C0}Assets/Structures/Infrastructure/Power/TransformerStation110kV_E_01/Transformer110kV_E_01.xob;<3118.269775, 4.980429, 2996.194336>
{7E9849E609F6A3C0}Assets/Structures/Infrastructure/Power/TransformerStation110kV_E_01/Transformer110kV_E_01.xob;<3120.670654, 4.980429, 2994.238281>
{95976F0F549C5431}Assets/Structures/Infrastructure/Power/TransformerStation_E_01/TransformerStation_E_01.xob;<3113.392090, 4.031000, 2999.894775>
{8730FF6959BEB512}Assets/Structures/Houses/Shed/Shed_03/Shed_03_wide.xob;<3145.543945, 8.119364, 2899.910889>
{11B16ABA6777AF59}Assets/Structures/Houses/Village/House_Village_E_1I02/House_Village_E_1I02.xob;<3137.331055, 11.378000, 2854.353027>
{B148FBA4228D13EB}Assets/Structures/Houses/Village/House_Village_E_1I04/House_Village_E_1I04sf.xob;<3114.685059, 11.559250, 2822.172119>
{F2B38EF16A88D737}Assets/Structures/Houses/Village/House_Village_E_1I01/House_Village_E_1I01.xob;<3113.238037, 10.989000, 2864.048096>
{E4B5E3D68D9A97E8}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_building_small.xob;<3077.988037, 11.843500, 2888.312012>
{0FF36012A511DA45}Assets/Structures/Industrial/Houses/Workshop_01/Workshop_01_Side.xob;<3053.529053, 11.781250, 2870.129883>
{ED048B9CBE002157}Assets/Structures/Industrial/Houses/Workshop_02/workshop_02.xob;<3033.912109, 11.819127, 2877.809082>
{6C66693906ED238D}Assets/Structures/Industrial/Houses/Workshop_01/Workshop_01_Main.xob;<3056.603027, 11.780250, 2863.759033>
{1FDEDB6B959E39DC}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_building.xob;<3085.818115, 11.809500, 2881.087891>
{62005E2C591798CF}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_tankpistol.xob;<3073.113037, 11.764500, 2885.972900>
{62005E2C591798CF}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_tankpistol.xob;<3081.322998, 11.764500, 2879.295898>
{611E810C9D928859}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_roof.xob;<3082.829102, 11.421500, 2878.271973>
{611E810C9D928859}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_roof.xob;<3074.586914, 11.428500, 2884.980957>
{124B5D947F194061}Assets/Structures/Commercial/FuelStations/FuelStation_E_01/FuelStation_E_01_platform.xob;<3081.220947, 11.564500, 2880.429932>
{AC7AE69A6969A50A}Assets/Structures/Industrial/Repair/RampVehicle_01/RampVehicle_01_concrete.xob;<3036.142090, 11.796250, 2865.010010>
{571FD2539B257F97}Assets/Structures/Houses/Shed/Shed_02/Shed_02_big_V2.xob;<3077.409912, 11.710909, 2836.968994>
{76CC864FB08A3E1C}Assets/Structures/Agriculture/Henhouse_01/Henhouse_01.xob;<3083.519043, 11.435160, 2840.822998>
{92C1324CEB212168}Assets/Structures/Houses/Village/House_Village_E_1I05/House_Village_E_1I05t.xob;<3096.025879, 11.472250, 2836.291016>
{ABEDE231699E9DEE}Assets/Structures/Houses/Village/HouseAddon/HouseAddon_Workshop_E_01.xob;<3083.840088, 11.364877, 2846.275879>
{92C1324CEB212168}Assets/Structures/Houses/Village/House_Village_E_1I05/House_Village_E_1I05t.xob;<3130.895996, 11.516250, 2807.943115>
{BA4ACB5D63419D7C}Assets/Structures/Commercial/Pubs/PubVillage_E_1L01/PubVillage_E_1L01.xob;<3143.416992, 11.755062, 2792.499023>
{9A6C6666F0A3077B}Assets/Structures/Services/Government/MunicipalOffice_E_01/MunicipalOffice_E_01.xob;<3126.235107, 11.624000, 2776.718994>
{76CC864FB08A3E1C}Assets/Structures/Agriculture/Henhouse_01/Henhouse_01.xob;<3099.252930, 12.706491, 2795.608887>
{068876CA79F3D231}Assets/Structures/Forest/DeerStands/DeerStand_01/DeerStand_01.xob;<2877.008057, 56.640038, 2877.769043>
{B67610DA59A61BDF}Assets/Structures/Houses/Shed/Shed_02/Shed_02_small.xob;<2962.309082, 22.263000, 2778.472900>
{D311521612415EE8}Assets/Structures/Infrastructure/Naval/Lighthouse/LighthouseMedium_01.xob;<3565.899902, 45.196339, 2645.013916>
{A3B0B4D5426FCAE9}Assets/Structures/Cultural/Calvaries/CalvarySmall_01/CalvarySmall_01.xob;<3343.757080, 37.038368, 2599.597900>
{539FB58540AEDCB8}Assets/Structures/Commercial/Booth/BoothNews_E_01/BoothNews_E_01.xob;<3150.696045, 11.615937, 2767.476074>
{89D6E2EB1CEEBD2C}Assets/Structures/Houses/Village/House_Village_E_1I04/House_Village_E_1I04sr.xob;<3173.501953, 12.206000, 2755.251953>
{B67610DA59A61BDF}Assets/Structures/Houses/Shed/Shed_02/Shed_02_small.xob;<3203.322998, 13.157885, 2751.624023>
{D279542552C44B0C}Assets/Structures/Agriculture/Greenhouse/Greenhouse_01/GreenHouse_01.xob;<3203.320068, 11.924485, 2766.987061>
{FD4927C1898C8189}Assets/Structures/Commercial/Shop/ShopModern_E/ShopModern_FrontCover_E_01.xob;<3166.752930, 13.667242, 2737.010254>
{ECB37D65271310D4}Assets/Structures/Commercial/Shop/ShopModern_E/ShopModern_E_01.xob;<3166.531982, 13.680434, 2725.291992>
{C15BB16237C6EF0E}Assets/Structures/Houses/Shed/Shed_01/Shed_01.xob;<3183.165039, 12.711793, 2739.978027>
{D4E1AFB4B5853E35}Assets/Structures/Infrastructure/Landlines/PhoneBooth_E/PhoneBooth_E_01.xob;<3155.983887, 12.620699, 2741.281982>
{5071BCB7F29A6C14}Assets/Structures/Houses/Shed/Shed_03/Shed_03.xob;<3215.103027, 15.344125, 2723.041016>
{AC7721D4D5ACA4DE}Assets/Structures/Houses/Garage/Garage_E_01/Garage_E_01.xob;<3149.500000, 14.346087, 2710.906982>
